Team Name,MATCHUP,Location,WL,OPPONENT
ANA,ANA @ MIN,AWAY,W, MIN
ANA,ANA @ MIN,AWAY,L, MIN
ANA,ANA @ NYA,AWAY,L, NYA
ANA,ANA @ NYA,AWAY,W, NYA
ANA,ANA @ TBA,AWAY,L, TBA
ANA,ANA @ CLE,AWAY,L, CLE
ANA,ANA @ CLE,AWAY,W, CLE
ANA,ANA @ TEX,AWAY,L, TEX
ANA,ANA @ TEX,AWAY,W, TEX
ANA,ANA @ SDN,AWAY,W, SDN
ANA,ANA @ SDN,AWAY,L, SDN
ANA,ANA @ OAK,AWAY,L, OAK
ANA,ANA @ OAK,AWAY,W, OAK
ANA,ANA @ SEA,AWAY,W, SEA
ANA,ANA @ COL,AWAY,W, COL
ANA,ANA @ LAN,AWAY,W, LAN
ANA,ANA @ LAN,AWAY,L, LAN
ANA,ANA @ BAL,AWAY,W, BAL
ANA,ANA @ TOR,AWAY,W, TOR
ANA,ANA @ TOR,AWAY,L, TOR
ANA,ANA @ DET,AWAY,L, DET
ANA,ANA @ DET,AWAY,W, DET
ANA,ANA @ CHA,AWAY,L, CHA
ANA,ANA @ CHA,AWAY,W, CHA
ANA,ANA @ BOS,AWAY,W, BOS
ANA,ANA @ SEA,AWAY,L, SEA
ANA,ANA @ KCA,AWAY,W, KCA
ANA,ANA @ KCA,AWAY,L, KCA
ANA,ANA @ CIN,AWAY,W, CIN
ANA,ANA @ CIN,AWAY,L, CIN
ANA,ANA @ HOU,AWAY,L, HOU
ANA,ANA @ HOU,AWAY,W, HOU
ANA,ANA @ BOS,AWAY,L, BOS
ANA,ANA @ BAL,AWAY,L, BAL
ANA,ANA @ CHN,AWAY,L, CHN
ANA,ANA @ CHN,AWAY,W, CHN
ANA,ANA @ TBA,AWAY,W, TBA
ANA,ANA @ MIL,AWAY,W, MIL
ANA,ANA @ WAS,AWAY,W, WAS
ANA,ANA @ WAS,AWAY,L, WAS
ANA,ANA @ PHI,AWAY,W, PHI
ANA,ANA @ ATL,AWAY,L, ATL
ANA,ANA @ ATL,AWAY,W, ATL
ANA,ANA @ SFN,AWAY,L, SFN
ANA,ANA @ ARI,AWAY,L, ARI
ANA,ANA @ ARI,AWAY,W, ARI
ANA,ANA @ MIL,AWAY,L, MIL
ANA,ANA @ PIT,AWAY,W, PIT
ANA,ANA @ PIT,AWAY,L, PIT
ANA,ANA @ NYN,AWAY,L, NYN
ANA,ANA @ NYN,AWAY,W, NYN
ANA,ANA @ MIA,AWAY,L, MIA
ANA,ANA @ MIA,AWAY,W, MIA
ANA ,ANA .vs KCA,HOME,W, KCA
ANA ,ANA .vs KCA,HOME,L, KCA
ANA ,ANA .vs OAK,HOME,W, OAK
ANA ,ANA .vs OAK,HOME,L, OAK
ANA ,ANA .vs BAL,HOME,W, BAL
ANA ,ANA .vs BAL,HOME,L, BAL
ANA ,ANA .vs MIN,HOME,W, MIN
ANA ,ANA .vs TOR,HOME,L, TOR
ANA ,ANA .vs TOR,HOME,W, TOR
ANA ,ANA .vs CHA,HOME,W, CHA
ANA ,ANA .vs CHA,HOME,L, CHA
ANA ,ANA .vs NYA,HOME,W, NYA
ANA ,ANA .vs NYA,HOME,L, NYA
ANA ,ANA .vs TEX,HOME,W, TEX
ANA ,ANA .vs TEX,HOME,L, TEX
ANA ,ANA .vs SEA,HOME,L, SEA
ANA ,ANA .vs SEA,HOME,W, SEA
ANA ,ANA .vs ARI,HOME,L, ARI
ANA ,ANA .vs ARI,HOME,W, ARI
ANA ,ANA .vs SFN,HOME,L, SFN
ANA ,ANA .vs SFN,HOME,W, SFN
ANA ,ANA .vs LAN,HOME,W, LAN
ANA ,ANA .vs LAN,HOME,L, LAN
ANA ,ANA .vs TBA,HOME,W, TBA
ANA ,ANA .vs TBA,HOME,L, TBA
ANA ,ANA .vs CLE,HOME,L, CLE
ANA ,ANA .vs CLE,HOME,W, CLE
ANA ,ANA .vs BOS,HOME,W, BOS
ANA ,ANA .vs DET,HOME,W, DET
ANA ,ANA .vs HOU,HOME,L, HOU
ANA ,ANA .vs HOU,HOME,W, HOU
ANA ,ANA .vs CHN,HOME,W, CHN
ANA ,ANA .vs CHN,HOME,L, CHN
ANA ,ANA .vs PIT,HOME,L, PIT
ANA ,ANA .vs SLN,HOME,W, SLN
ANA ,ANA .vs SLN,HOME,L, SLN
ANA ,ANA .vs BOS,HOME,L, BOS
ANA ,ANA .vs MIN,HOME,L, MIN
ANA ,ANA .vs NYN,HOME,W, NYN
ANA ,ANA .vs NYN,HOME,L, NYN
ANA ,ANA .vs DET,HOME,L, DET
ANA ,ANA .vs PHI,HOME,W, PHI
ANA ,ANA .vs MIA,HOME,L, MIA
ANA ,ANA .vs MIA,HOME,W, MIA
ANA ,ANA .vs COL,HOME,W, COL
ANA ,ANA .vs SDN,HOME,W, SDN
ANA ,ANA .vs SDN,HOME,L, SDN
ANA ,ANA .vs CIN,HOME,W, CIN
ANA ,ANA .vs ATL,HOME,L, ATL
ANA ,ANA .vs ATL,HOME,W, ATL
ANA ,ANA .vs WAS,HOME,L, WAS
ANA ,ANA .vs WAS,HOME,W, WAS
ARI,ARI @ SDN,AWAY,W, SDN
ARI,ARI @ SDN,AWAY,L, SDN
ARI,ARI @ COL,AWAY,L, COL
ARI,ARI @ COL,AWAY,W, COL
ARI,ARI @ MIA,AWAY,W, MIA
ARI,ARI @ MIA,AWAY,L, MIA
ARI,ARI @ WAS,AWAY,W, WAS
ARI,ARI @ WAS,AWAY,L, WAS
ARI,ARI @ NYN,AWAY,W, NYN
ARI,ARI @ NYN,AWAY,L, NYN
ARI,ARI @ LAN,AWAY,L, LAN
ARI,ARI @ LAN,AWAY,W, LAN
ARI,ARI @ KCA,AWAY,W, KCA
ARI,ARI @ KCA,AWAY,L, KCA
ARI,ARI @ SFN,AWAY,L, SFN
ARI,ARI @ SFN,AWAY,W, SFN
ARI,ARI @ TEX,AWAY,L, TEX
ARI,ARI @ TEX,AWAY,W, TEX
ARI,ARI @ ANA,AWAY,W, ANA
ARI,ARI @ ANA,AWAY,L, ANA
ARI,ARI @ ATL,AWAY,L, ATL
ARI,ARI @ ATL,AWAY,W, ATL
ARI,ARI @ MIL,AWAY,W, MIL
ARI,ARI @ MIL,AWAY,L, MIL
ARI,ARI @ CHN,AWAY,L, CHN
ARI,ARI @ CIN,AWAY,W, CIN
ARI,ARI @ CIN,AWAY,L, CIN
ARI,ARI @ PHI,AWAY,W, PHI
ARI,ARI @ PHI,AWAY,L, PHI
ARI,ARI @ PIT,AWAY,L, PIT
ARI,ARI @ PIT,AWAY,W, PIT
ARI,ARI @ SLN,AWAY,L, SLN
ARI,ARI @ SLN,AWAY,W, SLN
ARI,ARI @ HOU,AWAY,W, HOU
ARI,ARI @ NYA,AWAY,L, NYA
ARI,ARI @ NYA,AWAY,W, NYA
ARI,ARI @ CHN,AWAY,W, CHN
ARI,ARI @ TBA,AWAY,L, TBA
ARI,ARI @ TBA,AWAY,W, TBA
ARI,ARI @ BOS,AWAY,W, BOS
ARI,ARI @ BOS,AWAY,L, BOS
ARI,ARI @ CHA,AWAY,L, CHA
ARI,ARI @ CHA,AWAY,W, CHA
ARI,ARI @ HOU,AWAY,L, HOU
ARI,ARI @ CLE,AWAY,L, CLE
ARI,ARI @ CLE,AWAY,W, CLE
ARI,ARI @ MIN,AWAY,W, MIN
ARI,ARI @ MIN,AWAY,L, MIN
ARI,ARI @ SEA,AWAY,W, SEA
ARI,ARI @ TOR,AWAY,W, TOR
ARI,ARI @ TOR,AWAY,L, TOR
ARI,ARI @ BAL,AWAY,L, BAL
ARI,ARI @ DET,AWAY,W, DET
ARI ,ARI .vs SFN,HOME,W, SFN
ARI ,ARI .vs PIT,HOME,W, PIT
ARI ,ARI .vs PIT,HOME,L, PIT
ARI ,ARI .vs ATL,HOME,L, ATL
ARI ,ARI .vs ATL,HOME,W, ATL
ARI ,ARI .vs PHI,HOME,W, PHI
ARI ,ARI .vs PHI,HOME,L, PHI
ARI ,ARI .vs SLN,HOME,L, SLN
ARI ,ARI .vs SFN,HOME,L, SFN
ARI ,ARI .vs LAN,HOME,L, LAN
ARI ,ARI .vs LAN,HOME,W, LAN
ARI ,ARI .vs MIL,HOME,L, MIL
ARI ,ARI .vs MIL,HOME,W, MIL
ARI ,ARI .vs COL,HOME,L, COL
ARI ,ARI .vs COL,HOME,W, COL
ARI ,ARI .vs OAK,HOME,W, OAK
ARI ,ARI .vs SEA,HOME,W, SEA
ARI ,ARI .vs SEA,HOME,L, SEA
ARI ,ARI .vs CHN,HOME,W, CHN
ARI ,ARI .vs SDN,HOME,L, SDN
ARI ,ARI .vs HOU,HOME,W, HOU
ARI ,ARI .vs NYN,HOME,L, NYN
ARI ,ARI .vs NYN,HOME,W, NYN
ARI ,ARI .vs WAS,HOME,L, WAS
ARI ,ARI .vs WAS,HOME,W, WAS
ARI ,ARI .vs MIA,HOME,L, MIA
ARI ,ARI .vs MIA,HOME,W, MIA
ARI ,ARI .vs CIN,HOME,L, CIN
ARI ,ARI .vs SDN,HOME,W, SDN
ARI ,ARI .vs CHN,HOME,L, CHN
ARI ,ARI .vs SLN,HOME,W, SLN
ARI ,ARI .vs TEX,HOME,W, TEX
ARI ,ARI .vs CIN,HOME,W, CIN
ARI ,ARI .vs TBA,HOME,W, TBA
ARI ,ARI .vs BAL,HOME,W, BAL
ARI ,ARI .vs TOR,HOME,L, TOR
ARI ,ARI .vs TOR,HOME,W, TOR
ARI ,ARI .vs HOU,HOME,L, HOU
ARI ,ARI .vs CLE,HOME,W, CLE
ARI ,ARI .vs CLE,HOME,L, CLE
ARI ,ARI .vs DET,HOME,L, DET
ARI ,ARI .vs DET,HOME,W, DET
ARI ,ARI .vs KCA,HOME,L, KCA
ARI ,ARI .vs TEX,HOME,L, TEX
ARI ,ARI .vs ANA,HOME,W, ANA
ARI ,ARI .vs ANA,HOME,L, ANA
ARI ,ARI .vs OAK,HOME,L, OAK
ARI ,ARI .vs NYA,HOME,W, NYA
ARI ,ARI .vs NYA,HOME,L, NYA
ARI ,ARI .vs TBA,HOME,L, TBA
ARI ,ARI .vs CHA,HOME,W, CHA
ATL,ATL @ NYN,AWAY,L, NYN
ATL,ATL @ HOU,AWAY,L, HOU
ATL,ATL @ HOU,AWAY,W, HOU
ATL,ATL @ ARI,AWAY,W, ARI
ATL,ATL @ ARI,AWAY,L, ARI
ATL,ATL @ LAN,AWAY,L, LAN
ATL,ATL @ LAN,AWAY,W, LAN
ATL,ATL @ COL,AWAY,W, COL
ATL,ATL @ CHN,AWAY,L, CHN
ATL,ATL @ CHN,AWAY,W, CHN
ATL,ATL @ SLN,AWAY,W, SLN
ATL,ATL @ TBA,AWAY,W, TBA
ATL,ATL @ TBA,AWAY,L, TBA
ATL,ATL @ CIN,AWAY,L, CIN
ATL,ATL @ WAS,AWAY,L, WAS
ATL,ATL @ WAS,AWAY,W, WAS
ATL,ATL @ MIA,AWAY,W, MIA
ATL,ATL @ NYA,AWAY,L, NYA
ATL,ATL @ NYA,AWAY,W, NYA
ATL,ATL @ BOS,AWAY,W, BOS
ATL,ATL @ BOS,AWAY,L, BOS
ATL,ATL @ PHI,AWAY,W, PHI
ATL,ATL @ MIA,AWAY,L, MIA
ATL,ATL @ PHI,AWAY,L, PHI
ATL,ATL @ NYN,AWAY,W, NYN
ATL,ATL @ SFN,AWAY,L, SFN
ATL,ATL @ SFN,AWAY,W, SFN
ATL,ATL @ SDN,AWAY,L, SDN
ATL,ATL @ SDN,AWAY,W, SDN
ATL,ATL @ MIL,AWAY,L, MIL
ATL,ATL @ PIT,AWAY,L, PIT
ATL,ATL @ PIT,AWAY,W, PIT
ATL,ATL @ COL,AWAY,L, COL
ATL,ATL @ DET,AWAY,L, DET
ATL,ATL @ CIN,AWAY,W, CIN
ATL,ATL @ TOR,AWAY,L, TOR
ATL,ATL @ TOR,AWAY,W, TOR
ATL,ATL @ MIL,AWAY,W, MIL
ATL,ATL @ KCA,AWAY,W, KCA
ATL,ATL @ KCA,AWAY,L, KCA
ATL,ATL @ CHA,AWAY,W, CHA
ATL,ATL @ CHA,AWAY,L, CHA
ATL,ATL @ SLN,AWAY,L, SLN
ATL,ATL @ SEA,AWAY,L, SEA
ATL,ATL @ TEX,AWAY,L, TEX
ATL,ATL @ BAL,AWAY,L, BAL
ATL,ATL @ MIN,AWAY,W, MIN
ATL,ATL @ ANA,AWAY,W, ANA
ATL,ATL @ ANA,AWAY,L, ANA
ATL,ATL @ OAK,AWAY,W, OAK
ATL ,ATL .vs MIL,HOME,W, MIL
ATL ,ATL .vs NYN,HOME,L, NYN
ATL ,ATL .vs NYN,HOME,W, NYN
ATL ,ATL .vs PIT,HOME,W, PIT
ATL ,ATL .vs PIT,HOME,L, PIT
ATL ,ATL .vs PHI,HOME,L, PHI
ATL ,ATL .vs PHI,HOME,W, PHI
ATL ,ATL .vs CIN,HOME,L, CIN
ATL ,ATL .vs CIN,HOME,W, CIN
ATL ,ATL .vs MIA,HOME,L, MIA
ATL ,ATL .vs MIA,HOME,W, MIA
ATL ,ATL .vs WAS,HOME,L, WAS
ATL ,ATL .vs SLN,HOME,L, SLN
ATL ,ATL .vs SLN,HOME,W, SLN
ATL ,ATL .vs TOR,HOME,W, TOR
ATL ,ATL .vs TOR,HOME,L, TOR
ATL ,ATL .vs NYA,HOME,L, NYA
ATL ,ATL .vs BAL,HOME,W, BAL
ATL ,ATL .vs BAL,HOME,L, BAL
ATL ,ATL .vs ARI,HOME,W, ARI
ATL ,ATL .vs ARI,HOME,L, ARI
ATL ,ATL .vs WAS,HOME,W, WAS
ATL ,ATL .vs CHN,HOME,L, CHN
ATL ,ATL .vs CHN,HOME,W, CHN
ATL ,ATL .vs SFN,HOME,L, SFN
ATL ,ATL .vs SFN,HOME,W, SFN
ATL ,ATL .vs HOU,HOME,W, HOU
ATL ,ATL .vs HOU,HOME,L, HOU
ATL ,ATL .vs SDN,HOME,L, SDN
ATL ,ATL .vs SDN,HOME,W, SDN
ATL ,ATL .vs LAN,HOME,W, LAN
ATL ,ATL .vs LAN,HOME,L, LAN
ATL ,ATL .vs COL,HOME,W, COL
ATL ,ATL .vs COL,HOME,L, COL
ATL ,ATL .vs KCA,HOME,W, KCA
ATL ,ATL .vs KCA,HOME,L, KCA
ATL ,ATL .vs MIN,HOME,W, MIN
ATL ,ATL .vs CLE,HOME,W, CLE
ATL ,ATL .vs MIL,HOME,L, MIL
ATL ,ATL .vs BOS,HOME,L, BOS
ATL ,ATL .vs SEA,HOME,L, SEA
ATL ,ATL .vs ANA,HOME,W, ANA
ATL ,ATL .vs ANA,HOME,L, ANA
ATL ,ATL .vs OAK,HOME,W, OAK
ATL ,ATL .vs TBA,HOME,L, TBA
ATL ,ATL .vs TBA,HOME,W, TBA
ATL ,ATL .vs BOS,HOME,W, BOS
ATL ,ATL .vs CLE,HOME,L, CLE
ATL ,ATL .vs MIN,HOME,L, MIN
ATL ,ATL .vs DET,HOME,L, DET
ATL ,ATL .vs DET,HOME,W, DET
ATL ,ATL .vs SEA,HOME,W, SEA
ATL ,ATL .vs TEX,HOME,L, TEX
ATL ,ATL .vs TEX,HOME,W, TEX
BAL,BAL @ TOR,AWAY,W, TOR
BAL,BAL @ TOR,AWAY,L, TOR
BAL,BAL @ CHA,AWAY,W, CHA
BAL,BAL @ CHA,AWAY,L, CHA
BAL,BAL @ ANA,AWAY,L, ANA
BAL,BAL @ ANA,AWAY,W, ANA
BAL,BAL @ NYA,AWAY,L, NYA
BAL,BAL @ NYA,AWAY,W, NYA
BAL,BAL @ BOS,AWAY,W, BOS
BAL,BAL @ KCA,AWAY,W, KCA
BAL,BAL @ WAS,AWAY,W, WAS
BAL,BAL @ WAS,AWAY,L, WAS
BAL,BAL @ TBA,AWAY,L, TBA
BAL,BAL @ TBA,AWAY,W, TBA
BAL,BAL @ BOS,AWAY,L, BOS
BAL,BAL @ ATL,AWAY,L, ATL
BAL,BAL @ ATL,AWAY,W, ATL
BAL,BAL @ NYN,AWAY,L, NYN
BAL,BAL @ SEA,AWAY,L, SEA
BAL,BAL @ SEA,AWAY,W, SEA
BAL,BAL @ MIN,AWAY,L, MIN
BAL,BAL @ MIN,AWAY,W, MIN
BAL,BAL @ CLE,AWAY,W, CLE
BAL,BAL @ CLE,AWAY,L, CLE
BAL,BAL @ DET,AWAY,L, DET
BAL,BAL @ DET,AWAY,W, DET
BAL,BAL @ TEX,AWAY,L, TEX
BAL,BAL @ TEX,AWAY,W, TEX
BAL,BAL @ OAK,AWAY,L, OAK
BAL,BAL @ OAK,AWAY,W, OAK
BAL,BAL @ HOU,AWAY,W, HOU
BAL,BAL @ HOU,AWAY,L, HOU
BAL,BAL @ KCA,AWAY,L, KCA
BAL,BAL @ SDN,AWAY,W, SDN
BAL,BAL @ SFN,AWAY,W, SFN
BAL,BAL @ SFN,AWAY,L, SFN
BAL,BAL @ ARI,AWAY,L, ARI
BAL,BAL @ PIT,AWAY,W, PIT
BAL,BAL @ PIT,AWAY,L, PIT
BAL,BAL @ MIL,AWAY,W, MIL
BAL,BAL @ MIL,AWAY,L, MIL
BAL,BAL @ CHN,AWAY,L, CHN
BAL,BAL @ MIA,AWAY,W, MIA
BAL,BAL @ MIA,AWAY,L, MIA
BAL,BAL @ PHI,AWAY,W, PHI
BAL,BAL @ PHI,AWAY,L, PHI
BAL,BAL @ LAN,AWAY,L, LAN
BAL,BAL @ LAN,AWAY,W, LAN
BAL,BAL @ CIN,AWAY,L, CIN
BAL,BAL @ CIN,AWAY,W, CIN
BAL ,BAL .vs MIN,HOME,W, MIN
BAL ,BAL .vs NYA,HOME,L, NYA
BAL ,BAL .vs TOR,HOME,W, TOR
BAL ,BAL .vs OAK,HOME,L, OAK
BAL ,BAL .vs OAK,HOME,W, OAK
BAL ,BAL .vs TEX,HOME,L, TEX
BAL ,BAL .vs TEX,HOME,W, TEX
BAL ,BAL .vs TBA,HOME,W, TBA
BAL ,BAL .vs TBA,HOME,L, TBA
BAL ,BAL .vs NYA,HOME,W, NYA
BAL ,BAL .vs BOS,HOME,L, BOS
BAL ,BAL .vs BOS,HOME,W, BOS
BAL ,BAL .vs KCA,HOME,W, KCA
BAL ,BAL .vs KCA,HOME,L, KCA
BAL ,BAL .vs PHI,HOME,L, PHI
BAL ,BAL .vs PHI,HOME,W, PHI
BAL ,BAL .vs PIT,HOME,W, PIT
BAL ,BAL .vs WAS,HOME,W, WAS
BAL ,BAL .vs WAS,HOME,L, WAS
BAL ,BAL .vs ANA,HOME,L, ANA
BAL ,BAL .vs CLE,HOME,L, CLE
BAL ,BAL .vs CLE,HOME,W, CLE
BAL ,BAL .vs DET,HOME,L, DET
BAL ,BAL .vs DET,HOME,W, DET
BAL ,BAL .vs SEA,HOME,W, SEA
BAL ,BAL .vs CHA,HOME,W, CHA
BAL ,BAL .vs CHA,HOME,L, CHA
BAL ,BAL .vs TOR,HOME,L, TOR
BAL ,BAL .vs MIN,HOME,L, MIN
BAL ,BAL .vs LAN,HOME,W, LAN
BAL ,BAL .vs LAN,HOME,L, LAN
BAL ,BAL .vs SDN,HOME,L, SDN
BAL ,BAL .vs ANA,HOME,W, ANA
BAL ,BAL .vs HOU,HOME,W, HOU
BAL ,BAL .vs HOU,HOME,L, HOU
BAL ,BAL .vs SEA,HOME,L, SEA
BAL ,BAL .vs COL,HOME,L, COL
BAL ,BAL .vs COL,HOME,W, COL
BAL ,BAL .vs SLN,HOME,W, SLN
BAL ,BAL .vs SLN,HOME,L, SLN
BAL ,BAL .vs CIN,HOME,W, CIN
BAL ,BAL .vs ATL,HOME,W, ATL
BAL ,BAL .vs NYN,HOME,L, NYN
BAL ,BAL .vs NYN,HOME,W, NYN
BAL ,BAL .vs SDN,HOME,W, SDN
BAL ,BAL .vs ARI,HOME,W, ARI
BAL ,BAL .vs CHN,HOME,L, CHN
BOS,BOS @ DET,AWAY,L, DET
BOS,BOS @ TOR,AWAY,W, TOR
BOS,BOS @ TOR,AWAY,L, TOR
BOS,BOS @ MIN,AWAY,W, MIN
BOS,BOS @ CHA,AWAY,W, CHA
BOS,BOS @ CHA,AWAY,L, CHA
BOS,BOS @ KCA,AWAY,W, KCA
BOS,BOS @ KCA,AWAY,L, KCA
BOS,BOS @ TBA,AWAY,L, TBA
BOS,BOS @ TBA,AWAY,W, TBA
BOS,BOS @ PHI,AWAY,L, PHI
BOS,BOS @ PHI,AWAY,W, PHI
BOS,BOS @ BAL,AWAY,W, BAL
BOS,BOS @ BAL,AWAY,L, BAL
BOS,BOS @ MIA,AWAY,L, MIA
BOS,BOS @ MIA,AWAY,W, MIA
BOS,BOS @ CHN,AWAY,L, CHN
BOS,BOS @ CHN,AWAY,W, CHN
BOS,BOS @ SEA,AWAY,L, SEA
BOS,BOS @ SEA,AWAY,W, SEA
BOS,BOS @ OAK,AWAY,L, OAK
BOS,BOS @ TEX,AWAY,L, TEX
BOS,BOS @ TEX,AWAY,W, TEX
BOS,BOS @ NYA,AWAY,L, NYA
BOS,BOS @ NYA,AWAY,W, NYA
BOS,BOS @ CLE,AWAY,L, CLE
BOS,BOS @ CLE,AWAY,W, CLE
BOS,BOS @ ANA,AWAY,L, ANA
BOS,BOS @ DET,AWAY,W, DET
BOS,BOS @ ANA,AWAY,W, ANA
BOS,BOS @ OAK,AWAY,W, OAK
BOS,BOS @ HOU,AWAY,L, HOU
BOS,BOS @ HOU,AWAY,W, HOU
BOS,BOS @ SFN,AWAY,W, SFN
BOS,BOS @ SFN,AWAY,L, SFN
BOS,BOS @ LAN,AWAY,L, LAN
BOS,BOS @ LAN,AWAY,W, LAN
BOS,BOS @ COL,AWAY,L, COL
BOS,BOS @ COL,AWAY,W, COL
BOS,BOS @ MIN,AWAY,L, MIN
BOS,BOS @ ATL,AWAY,W, ATL
BOS,BOS @ SLN,AWAY,L, SLN
BOS,BOS @ SLN,AWAY,W, SLN
BOS,BOS @ CIN,AWAY,W, CIN
BOS,BOS @ PIT,AWAY,L, PIT
BOS,BOS @ ATL,AWAY,L, ATL
BOS,BOS @ NYN,AWAY,W, NYN
BOS,BOS @ NYN,AWAY,L, NYN
BOS,BOS @ SDN,AWAY,L, SDN
BOS,BOS @ SDN,AWAY,W, SDN
BOS,BOS @ MIL,AWAY,L, MIL
BOS,BOS @ MIL,AWAY,W, MIL
BOS ,BOS .vs TBA,HOME,W, TBA
BOS ,BOS .vs TBA,HOME,L, TBA
BOS ,BOS .vs TEX,HOME,L, TEX
BOS ,BOS .vs NYA,HOME,L, NYA
BOS ,BOS .vs OAK,HOME,W, OAK
BOS ,BOS .vs OAK,HOME,L, OAK
BOS ,BOS .vs BAL,HOME,L, BAL
BOS ,BOS .vs CLE,HOME,L, CLE
BOS ,BOS .vs CLE,HOME,W, CLE
BOS ,BOS .vs SEA,HOME,W, SEA
BOS ,BOS .vs DET,HOME,W, DET
BOS ,BOS .vs DET,HOME,L, DET
BOS ,BOS .vs BAL,HOME,W, BAL
BOS ,BOS .vs WAS,HOME,L, WAS
BOS ,BOS .vs MIA,HOME,W, MIA
BOS ,BOS .vs ATL,HOME,L, ATL
BOS ,BOS .vs ATL,HOME,W, ATL
BOS ,BOS .vs TOR,HOME,L, TOR
BOS ,BOS .vs TOR,HOME,W, TOR
BOS ,BOS .vs NYA,HOME,W, NYA
BOS ,BOS .vs CHA,HOME,W, CHA
BOS ,BOS .vs CHA,HOME,L, CHA
BOS ,BOS .vs MIN,HOME,L, MIN
BOS ,BOS .vs MIN,HOME,W, MIN
BOS ,BOS .vs TEX,HOME,W, TEX
BOS ,BOS .vs ANA,HOME,L, ANA
BOS ,BOS .vs KCA,HOME,W, KCA
BOS ,BOS .vs KCA,HOME,L, KCA
BOS ,BOS .vs HOU,HOME,W, HOU
BOS ,BOS .vs PHI,HOME,W, PHI
BOS ,BOS .vs PHI,HOME,L, PHI
BOS ,BOS .vs ANA,HOME,W, ANA
BOS ,BOS .vs COL,HOME,W, COL
BOS ,BOS .vs SDN,HOME,W, SDN
BOS ,BOS .vs ARI,HOME,L, ARI
BOS ,BOS .vs ARI,HOME,W, ARI
BOS ,BOS .vs MIL,HOME,L, MIL
BOS ,BOS .vs CIN,HOME,W, CIN
BOS ,BOS .vs CHN,HOME,L, CHN
BOS ,BOS .vs HOU,HOME,L, HOU
BOS ,BOS .vs SEA,HOME,L, SEA
BOS ,BOS .vs WAS,HOME,W, WAS
BOS ,BOS .vs COL,HOME,L, COL
BOS ,BOS .vs SFN,HOME,W, SFN
BOS ,BOS .vs PIT,HOME,W, PIT
BOS ,BOS .vs CHN,HOME,W, CHN
BOS ,BOS .vs SLN,HOME,W, SLN
CHA,CHA @ TEX,AWAY,L, TEX
CHA,CHA @ TEX,AWAY,W, TEX
CHA,CHA @ CLE,AWAY,W, CLE
CHA,CHA @ SEA,AWAY,W, SEA
CHA,CHA @ OAK,AWAY,W, OAK
